Date,Tournament,Surface,Best of,Winner,Loser,WRank,LRank,PSW,PSL
19/07/2026,Halle,Grass,3,Hale C.,Weiss L.,75,216,1.01,32.52
19/07/2026,Halle,Grass,3,Hale V.,Young V.,84,231,1.06,12.48
19/07/2026,Halle,Grass,3,Barros X.,Tanner N.,18,189,1.16,6.21
19/07/2026,Halle,Grass,3,Barros J.,Young W.,15,234,1.01,26.18
19/07/2026,Halle,Grass,3,Engel Y.,Pires P.,54,156,1.46,2.94
19/07/2026,Halle,Grass,3,Xenos O.,Mertens O.,222,129,3.19,1.4
19/07/2026,Halle,Grass,3,Castell H.,Ionescu P.,24,90,1.51,2.77
19/07/2026,Halle,Grass,3,Arden H.,Xenos I.,9,219,1.01,32.52
19/07/2026,Halle,Grass,3,Mertens R.,Keller A.,132,102,1.55,2.63
19/07/2026,Halle,Grass,3,Abbott K.,Varga G.,6,207,1.01,32.52
19/07/2026,Halle,Grass,3,Kovac M.,Pires V.,105,159,1.66,2.36
20/07/2026,Halle,Grass,3,Jovic F.,Weiss L.,99,216,1.06,12.93
20/07/2026,Halle,Grass,3,Novak Z.,Rossi N.,147,171,1.76,2.2
20/07/2026,Halle,Grass,3,Castell H.,Xenos O.,24,222,1.06,12.55
20/07/2026,Halle,Grass,3,Eklund M.,Rossi A.,51,168,1.2,5.24
20/07/2026,Halle,Grass,3,Jansen D.,Gomez H.,93,63,3.75,1.32
20/07/2026,Halle,Grass,3,Gomez Q.,Laurent W.,66,111,1.11,8.2
20/07/2026,Halle,Grass,3,Abbott K.,Mertens W.,6,135,1.04,16.66
20/07/2026,Halle,Grass,3,Tanner V.,Xenos Z.,192,228,1.29,4.04
20/07/2026,Halle,Grass,3,Duval N.,Pires P.,45,156,1.71,2.28
20/07/2026,Halle,Grass,3,Cerny Q.,Young V.,36,231,1.01,32.52
20/07/2026,Halle,Grass,3,Eklund B.,Mertens M.,48,126,1.12,7.55
20/07/2026,Halle,Grass,3,Ionescu P.,Tanner A.,90,186,1.5,2.79
21/07/2026,Halle,Grass,3,Dorn F.,Ulrich Z.,39,201,1.1,8.73
21/07/2026,Halle,Grass,3,Dorn R.,Falk N.,42,57,2.11,1.82
21/07/2026,Halle,Grass,3,Abbott E.,Hale V.,3,84,1.01,32.52
21/07/2026,Halle,Grass,3,Eklund M.,Young W.,51,234,1.01,31.87
21/07/2026,Halle,Grass,3,Mertens D.,Duval N.,120,45,2.35,1.67
21/07/2026,Halle,Grass,3,Abbott K.,Mertens O.,6,129,1.13,7.06
21/07/2026,Halle,Grass,3,Mertens F.,Tanner N.,123,189,1.6,2.5
21/07/2026,Halle,Grass,3,Nadeau L.,Quist Z.,141,165,1.42,3.11
21/07/2026,Halle,Grass,3,Holm N.,Young V.,87,231,1.2,5.25
21/07/2026,Halle,Grass,3,Castell H.,Rossi N.,24,171,1.14,6.6
21/07/2026,Halle,Grass,3,Hale E.,Jansen O.,78,96,3.11,1.42
21/07/2026,Halle,Grass,3,Mertens M.,Hale C.,126,75,3.32,1.38
21/07/2026,Halle,Grass,3,Tanner Y.,Tanner V.,198,192,1.51,2.76
21/07/2026,Halle,Grass,3,Cerny J.,Lindqvist W.,33,117,1.32,3.72
21/07/2026,Halle,Grass,3,Quist J.,Xenos I.,162,219,1.22,4.9
22/07/2026,Halle,Grass,3,Abbott E.,Pires V.,3,159,1.01,32.52
22/07/2026,Halle,Grass,3,Ionescu P.,Varga G.,90,207,1.2,5.13
22/07/2026,Halle,Grass,3,Gomez Q.,Tanner N.,66,189,1.02,20.34
22/07/2026,Halle,Grass,3,Young V.,Castell K.,231,27,4.23,1.27
22/07/2026,Halle,Grass,3,Varga R.,Xenos I.,210,219,1.49,2.83
22/07/2026,Halle,Grass,3,Falk U.,Abbott K.,60,6,4.42,1.25
22/07/2026,Halle,Grass,3,Mertens F.,Young X.,123,237,1.25,4.42
22/07/2026,Halle,Grass,3,Cerny G.,Castell H.,30,24,2.48,1.61
22/07/2026,Halle,Grass,3,Stahl C.,Quist J.,180,162,1.74,2.22
22/07/2026,Halle,Grass,3,Quist Z.,Holm N.,165,87,2.63,1.55
22/07/2026,Halle,Grass,3,Pires G.,Mertens W.,153,135,1.62,2.46
22/07/2026,Halle,Grass,3,Dorn F.,Keller A.,39,102,1.15,6.34
22/07/2026,Halle,Grass,3,Cerny J.,Novak H.,33,144,1.24,4.6
23/07/2026,Halle,Grass,3,Nadeau A.,Pires P.,138,156,2.42,1.63
23/07/2026,Halle,Grass,3,Falk U.,Mertens W.,60,135,1.48,2.87
23/07/2026,Halle,Grass,3,Varga R.,Varga G.,210,207,1.71,2.27
23/07/2026,Halle,Grass,3,Pires G.,Stahl C.,153,180,1.63,2.42
23/07/2026,Halle,Grass,3,Mertens R.,Castell H.,132,24,2.23,1.73
23/07/2026,Halle,Grass,3,Tanner W.,Young V.,195,231,1.1,8.74
23/07/2026,Halle,Grass,3,Tanner Y.,Ulrich Z.,198,201,1.88,2.02
23/07/2026,Halle,Grass,3,Laurent W.,Xenos Z.,111,228,1.35,3.53
24/07/2026,Halle,Grass,3,Nadeau L.,Xenos U.,141,225,1.11,7.85
24/07/2026,Halle,Grass,3,Barros X.,Pires P.,18,156,1.23,4.65
24/07/2026,Halle,Grass,3,Gomez U.,Arden H.,69,9,3.72,1.32
24/07/2026,Halle,Grass,3,Brook T.,Xenos I.,21,219,1.19,5.47
24/07/2026,Halle,Grass,3,Holm N.,Mertens D.,87,120,1.71,2.27
24/07/2026,Halle,Grass,3,Ionescu P.,Mertens M.,90,126,1.85,2.07
24/07/2026,Halle,Grass,3,Abbott E.,Lindqvist W.,3,117,1.15,6.57
24/07/2026,Halle,Grass,3,Falk U.,Tanner N.,60,189,1.15,6.47
25/07/2026,Halle,Grass,3,Kovac M.,Mertens W.,105,135,1.46,2.96
25/07/2026,Halle,Grass,3,Weiss F.,Xenos I.,213,219,1.46,2.95
25/07/2026,Halle,Grass,3,Stahl C.,Xenos U.,180,225,1.29,3.97
25/07/2026,Halle,Grass,3,Lindqvist D.,Xenos O.,114,222,1.05,13.93
25/07/2026,Halle,Grass,3,Cerny Q.,Falk U.,36,60,1.29,3.99
25/07/2026,Halle,Grass,3,Varga R.,Zeller P.,210,240,1.1,8.9
25/07/2026,Halle,Grass,3,Dorn R.,Varga D.,42,204,1.02,23.89
25/07/2026,Halle,Grass,3,Ostrov G.,Ulrich Z.,150,201,2.34,1.67
25/07/2026,Halle,Grass,3,Mertens O.,Tanner Y.,129,198,1.59,2.52
25/07/2026,Halle,Grass,3,Laurent Q.,Tanner W.,108,195,1.64,2.42
25/07/2026,Halle,Grass,3,Gomez H.,Pires P.,63,156,1.47,2.89
25/07/2026,Halle,Grass,3,Arden R.,Stahl F.,12,183,1.12,7.8
25/07/2026,Halle,Grass,3,Eklund M.,Arden H.,51,9,5.16,1.2
25/07/2026,Halle,Grass,3,Hale C.,Dorn F.,75,39,2.39,1.65
25/07/2026,Halle,Grass,3,Gomez U.,Quist Z.,69,165,1.25,4.39
26/07/2026,Halle,Grass,3,Hale F.,Gomez H.,81,63,2.11,1.82
26/07/2026,Halle,Grass,3,Rossi N.,Varga D.,171,204,1.68,2.33
26/07/2026,Halle,Grass,3,Young X.,Ostrov G.,237,150,3.17,1.41
26/07/2026,Halle,Grass,3,Stahl F.,Quist J.,183,162,1.76,2.19
26/07/2026,Halle,Grass,3,Xenos U.,Lindqvist W.,225,117,3.53,1.35
26/07/2026,Halle,Grass,3,Novak Z.,Zeller P.,147,240,1.04,15.31
26/07/2026,Halle,Grass,3,Abbott K.,Nadeau A.,6,138,1.17,5.91
26/07/2026,Halle,Grass,3,Keller A.,Barros J.,102,15,6.44,1.15
26/07/2026,Halle,Grass,3,Rossi A.,Young V.,168,231,1.18,5.65
26/07/2026,Halle,Grass,3,Gomez Q.,Novak H.,66,144,1.23,4.73
26/07/2026,Halle,Grass,3,Arden H.,Hale C.,9,75,1.28,4.15
26/07/2026,Halle,Grass,3,Brook T.,Pires V.,21,159,1.47,2.89
26/07/2026,Halle,Grass,3,Weiss F.,Arden R.,213,12,18.03,1.03
27/07/2026,Halle,Grass,3,Laurent Q.,Weiss F.,108,213,1.51,2.75
27/07/2026,Halle,Grass,3,Abbott K.,Stahl F.,6,183,1.21,5.05
27/07/2026,Halle,Grass,3,Nadeau L.,Quist J.,141,162,1.57,2.58
27/07/2026,Halle,Grass,3,Barros X.,Dorn R.,18,42,1.47,2.89
27/07/2026,Halle,Grass,3,Falk U.,Stahl C.,60,180,1.3,3.9
27/07/2026,Halle,Grass,3,Tanner N.,Weiss L.,189,216,1.75,2.2
27/07/2026,Halle,Grass,3,Duval N.,Tanner Y.,45,198,1.4,3.23
27/07/2026,Halle,Grass,3,Quist Z.,Ostrov G.,165,150,1.56,2.62
28/07/2026,Halle,Grass,3,Dorn R.,Falk N.,42,57,2.31,1.69
28/07/2026,Halle,Grass,3,Stahl C.,Tanner A.,180,186,1.48,2.87
28/07/2026,Halle,Grass,3,Quist J.,Weiss F.,162,213,1.63,2.44
28/07/2026,Halle,Grass,3,Mertens M.,Rossi N.,126,171,1.62,2.45
28/07/2026,Halle,Grass,3,Falk U.,Mertens W.,60,135,1.31,3.79
28/07/2026,Halle,Grass,3,Kovac M.,Pires P.,105,156,1.56,2.59
28/07/2026,Halle,Grass,3,Ostrov G.,Laurent W.,150,111,2.36,1.66
28/07/2026,Halle,Grass,3,Gomez U.,Rossi P.,69,174,1.18,5.59
28/07/2026,Halle,Grass,3,Quist Z.,Young V.,165,231,1.38,3.36
28/07/2026,Halle,Grass,3,Cerny G.,Engel Y.,30,54,3.48,1.36
28/07/2026,Halle,Grass,3,Barros X.,Nadeau L.,18,141,1.27,4.25
28/07/2026,Halle,Grass,3,Mertens R.,Castell K.,132,27,1.87,2.05
29/07/2026,Wimbledon,Grass,5,Dorn F.,Mertens R.,39,132,1.48,2.88
29/07/2026,Wimbledon,Grass,5,Varga R.,Lindqvist W.,210,117,3.82,1.31
29/07/2026,Wimbledon,Grass,5,Arden R.,Weiss L.,12,216,1.03,20.1
29/07/2026,Wimbledon,Grass,5,Lindqvist D.,Xenos Z.,114,228,1.01,32.52
29/07/2026,Wimbledon,Grass,5,Laurent W.,Mertens M.,111,126,2.56,1.58
29/07/2026,Wimbledon,Grass,5,Cerny J.,Hale V.,33,84,1.39,3.26
29/07/2026,Wimbledon,Grass,5,Holm N.,Xenos U.,87,225,1.13,7.17
29/07/2026,Wimbledon,Grass,5,Barros X.,Tanner A.,18,186,1.11,8.04
29/07/2026,Wimbledon,Grass,5,Stahl F.,Gomez H.,183,63,7.49,1.12
29/07/2026,Wimbledon,Grass,5,Barros J.,Cerny G.,15,30,1.14,6.62
29/07/2026,Wimbledon,Grass,5,Kovac M.,Mertens D.,105,120,1.53,2.69
29/07/2026,Wimbledon,Grass,5,Ulrich Z.,Young X.,201,237,1.4,3.23
30/07/2026,Wimbledon,Grass,5,Barros J.,Novak H.,15,144,1.01,32.52
30/07/2026,Wimbledon,Grass,5,Jansen D.,Ulrich Z.,93,201,1.4,3.24
30/07/2026,Wimbledon,Grass,5,Holm N.,Gomez X.,87,72,1.84,2.08
30/07/2026,Wimbledon,Grass,5,Cerny J.,Tanner Y.,33,198,1.13,7.33
30/07/2026,Wimbledon,Grass,5,Barros X.,Novak Z.,18,147,1.11,8.19
30/07/2026,Wimbledon,Grass,5,Mertens D.,Hale E.,120,78,1.89,2.01
30/07/2026,Wimbledon,Grass,5,Arden H.,Castell K.,9,27,1.22,4.82
30/07/2026,Wimbledon,Grass,5,Mertens O.,Pires V.,129,159,1.73,2.23
30/07/2026,Wimbledon,Grass,5,Duval N.,Mertens W.,45,135,1.5,2.78
30/07/2026,Wimbledon,Grass,5,Tanner V.,Rossi A.,192,168,2.36,1.66
30/07/2026,Wimbledon,Grass,5,Lindqvist D.,Varga R.,114,210,1.22,4.85
31/07/2026,Wimbledon,Grass,5,Arden H.,Barros X.,9,18,1.62,2.45
31/07/2026,Wimbledon,Grass,5,Dorn F.,Mertens F.,39,123,1.16,6.17
31/07/2026,Wimbledon,Grass,5,Varga D.,Xenos Z.,204,228,1.27,4.25
31/07/2026,Wimbledon,Grass,5,Falk N.,Ostrov G.,57,150,1.19,5.38
31/07/2026,Wimbledon,Grass,5,Gomez Q.,Hale V.,66,84,1.4,3.24
31/07/2026,Wimbledon,Grass,5,Falk U.,Ulrich Z.,60,201,1.2,5.24
31/07/2026,Wimbledon,Grass,5,Castell K.,Xenos O.,27,222,1.16,6.06
31/07/2026,Wimbledon,Grass,5,Pires V.,Weiss F.,159,213,1.54,2.66
31/07/2026,Wimbledon,Grass,5,Lindqvist D.,Young V.,114,231,1.14,6.9
31/07/2026,Wimbledon,Grass,5,Weiss L.,Tanner W.,216,195,4.82,1.22
31/07/2026,Wimbledon,Grass,5,Jovic F.,Mertens R.,99,132,1.92,1.99
31/07/2026,Wimbledon,Grass,5,Hale E.,Varga R.,78,210,1.29,3.99
01/08/2026,Wimbledon,Grass,5,Ionescu P.,Jansen D.,90,93,1.53,2.68
01/08/2026,Wimbledon,Grass,5,Nadeau A.,Kovac M.,138,105,2.44,1.62
01/08/2026,Wimbledon,Grass,5,Quist Z.,Keller A.,165,102,2.51,1.6
01/08/2026,Wimbledon,Grass,5,Cerny Q.,Novak Z.,36,147,1.1,8.44
01/08/2026,Wimbledon,Grass,5,Falk N.,Pires P.,57,156,1.47,2.89
01/08/2026,Wimbledon,Grass,5,Gomez H.,Engel Y.,63,54,1.97,1.93
01/08/2026,Wimbledon,Grass,5,Stahl F.,Tanner Y.,183,198,1.55,2.63
01/08/2026,Wimbledon,Grass,5,Rossi A.,Quist J.,168,162,2.01,1.89
01/08/2026,Wimbledon,Grass,5,Eklund B.,Rossi N.,48,171,1.09,9.1
01/08/2026,Wimbledon,Grass,5,Hale F.,Barros J.,81,15,4.03,1.29
02/08/2026,Wimbledon,Grass,5,Eklund B.,Xenos I.,48,219,1.13,7.27
02/08/2026,Wimbledon,Grass,5,Barros J.,Tanner V.,15,192,1.03,19.31
02/08/2026,Wimbledon,Grass,5,Laurent Q.,Zeller P.,108,240,1.1,8.35
02/08/2026,Wimbledon,Grass,5,Barros X.,Abbott K.,18,6,2.62,1.55
02/08/2026,Wimbledon,Grass,5,Cerny G.,Pires V.,30,159,2.07,1.84
02/08/2026,Wimbledon,Grass,5,Gomez U.,Varga G.,69,207,1.13,7.21
02/08/2026,Wimbledon,Grass,5,Rossi Q.,Weiss F.,177,213,1.56,2.6
02/08/2026,Wimbledon,Grass,5,Hale E.,Xenos O.,78,222,1.23,4.72
02/08/2026,Wimbledon,Grass,5,Pires G.,Cerny J.,153,33,2.66,1.54
03/08/2026,Wimbledon,Grass,5,Laurent W.,Pires V.,111,159,2.52,1.59
03/08/2026,Wimbledon,Grass,5,Eklund B.,Engel Y.,48,54,1.56,2.6
03/08/2026,Wimbledon,Grass,5,Falk N.,Falk U.,57,60,1.9,2.0
03/08/2026,Wimbledon,Grass,5,Hale F.,Hale E.,81,78,1.64,2.41
03/08/2026,Wimbledon,Grass,5,Brook T.,Xenos O.,21,222,1.19,5.46
03/08/2026,Wimbledon,Grass,5,Xenos I.,Mertens D.,219,120,3.46,1.36
03/08/2026,Wimbledon,Grass,5,Castell K.,Varga D.,27,204,1.21,5.05
03/08/2026,Wimbledon,Grass,5,Abbott K.,Keller A.,6,102,1.28,4.08
03/08/2026,Wimbledon,Grass,5,Ulrich Z.,Lindqvist D.,201,114,4.28,1.26
03/08/2026,Wimbledon,Grass,5,Quist J.,Tanner V.,162,192,1.16,6.08
03/08/2026,Wimbledon,Grass,5,Duval N.,Dorn F.,45,39,2.45,1.62
04/08/2026,Wimbledon,Grass,5,Varga G.,Tanner V.,207,192,2.8,1.5
04/08/2026,Wimbledon,Grass,5,Mertens R.,Jansen D.,132,93,1.5,2.78
04/08/2026,Wimbledon,Grass,5,Varga D.,Xenos Z.,204,228,1.16,6.06
04/08/2026,Wimbledon,Grass,5,Mertens F.,Tanner N.,123,189,1.49,2.84
04/08/2026,Wimbledon,Grass,5,Jansen O.,Rossi A.,96,168,1.5,2.8
04/08/2026,Wimbledon,Grass,5,Young X.,Weiss L.,237,216,2.53,1.59
04/08/2026,Wimbledon,Grass,5,Abbott E.,Ionescu P.,3,90,1.01,32.52
04/08/2026,Wimbledon,Grass,5,Pires V.,Gomez X.,159,72,2.17,1.77
04/08/2026,Wimbledon,Grass,5,Tanner W.,Lindqvist D.,195,114,2.44,1.63
04/08/2026,Wimbledon,Grass,5,Falk U.,Pires P.,60,156,1.41,3.17
04/08/2026,Wimbledon,Grass,5,Hale F.,Hale V.,81,84,1.34,3.62
05/08/2026,Wimbledon,Grass,5,Pires P.,Zeller P.,156,240,1.17,5.93
05/08/2026,Wimbledon,Grass,5,Cerny J.,Nadeau A.,33,138,1.24,4.59
05/08/2026,Wimbledon,Grass,5,Eklund M.,Hale E.,51,78,1.29,3.96
05/08/2026,Wimbledon,Grass,5,Brook T.,Duval N.,21,45,2.01,1.9
05/08/2026,Wimbledon,Grass,5,Arden H.,Gomez H.,9,63,1.17,5.81
05/08/2026,Wimbledon,Grass,5,Rossi N.,Xenos I.,171,219,1.54,2.65
05/08/2026,Wimbledon,Grass,5,Young X.,Laurent W.,237,111,2.99,1.45
05/08/2026,Wimbledon,Grass,5,Ionescu P.,Nadeau L.,90,141,2.09,1.83
06/08/2026,Wimbledon,Grass,5,Cerny Q.,Pires P.,36,156,1.39,3.28
06/08/2026,Wimbledon,Grass,5,Stahl C.,Mertens F.,180,123,1.41,3.14
06/08/2026,Wimbledon,Grass,5,Ionescu P.,Xenos I.,90,219,1.11,7.9
06/08/2026,Wimbledon,Grass,5,Castell K.,Hale C.,27,75,1.78,2.16
06/08/2026,Wimbledon,Grass,5,Barros X.,Mertens O.,18,129,1.38,3.32
06/08/2026,Wimbledon,Grass,5,Nadeau L.,Cerny J.,141,33,4.02,1.29
06/08/2026,Wimbledon,Grass,5,Engel Y.,Varga R.,54,210,1.03,17.07
06/08/2026,Wimbledon,Grass,5,Dorn F.,Duval N.,39,45,1.62,2.45
06/08/2026,Wimbledon,Grass,5,Varga G.,Holm N.,207,87,9.46,1.09
06/08/2026,Wimbledon,Grass,5,Arden R.,Castell H.,12,24,1.78,2.15
06/08/2026,Wimbledon,Grass,5,Lindqvist D.,Xenos Z.,114,228,1.01,32.52
06/08/2026,Wimbledon,Grass,5,Mertens R.,Young W.,132,234,1.01,32.52
07/08/2026,Wimbledon,Grass,5,Arden R.,Jansen O.,12,96,1.31,3.78
07/08/2026,Wimbledon,Grass,5,Abbott E.,Cerny Q.,3,36,1.27,4.2
07/08/2026,Wimbledon,Grass,5,Falk N.,Castell K.,57,27,2.09,1.83
07/08/2026,Wimbledon,Grass,5,Hale F.,Mertens W.,81,135,1.33,3.64
07/08/2026,Wimbledon,Grass,5,Pires G.,Hale C.,153,75,2.25,1.72
07/08/2026,Wimbledon,Grass,5,Castell H.,Stahl F.,24,183,1.12,7.75
07/08/2026,Wimbledon,Grass,5,Rossi P.,Tanner A.,174,186,2.13,1.8
07/08/2026,Wimbledon,Grass,5,Hale E.,Cerny G.,78,30,1.69,2.31
07/08/2026,Wimbledon,Grass,5,Cerny J.,Quist J.,33,162,1.43,3.07
07/08/2026,Wimbledon,Grass,5,Barros X.,Weiss L.,18,216,1.03,18.06
07/08/2026,Wimbledon,Grass,5,Varga D.,Gomez U.,204,69,8.44,1.1
07/08/2026,Wimbledon,Grass,5,Dorn R.,Gomez X.,42,72,1.5,2.8
07/08/2026,Wimbledon,Grass,5,Eklund B.,Engel Y.,48,54,1.4,3.19
07/08/2026,Wimbledon,Grass,5,Dorn F.,Gomez Q.,39,66,1.77,2.18
08/08/2026,Wimbledon,Grass,5,Jovic F.,Cerny G.,99,30,1.52,2.71
08/08/2026,Wimbledon,Grass,5,Gomez U.,Weiss L.,69,216,1.11,7.84
08/08/2026,Wimbledon,Grass,5,Abbott E.,Cerny J.,3,33,1.12,7.43
08/08/2026,Wimbledon,Grass,5,Dorn F.,Young W.,39,234,1.07,11.26
08/08/2026,Wimbledon,Grass,5,Quist Z.,Tanner Y.,165,198,1.75,2.2
08/08/2026,Wimbledon,Grass,5,Xenos U.,Rossi N.,225,171,3.28,1.39
08/08/2026,Wimbledon,Grass,5,Eklund B.,Mertens M.,48,126,1.28,4.13
08/08/2026,Wimbledon,Grass,5,Ionescu P.,Stahl C.,90,180,1.74,2.22
08/08/2026,Wimbledon,Grass,5,Stahl F.,Novak Z.,183,147,2.15,1.79
08/08/2026,Wimbledon,Grass,5,Laurent W.,Hale E.,111,78,3.8,1.31
08/08/2026,Wimbledon,Grass,5,Dorn R.,Barros J.,42,15,8.15,1.11
08/08/2026,Wimbledon,Grass,5,Novak H.,Young X.,144,237,1.11,7.85
08/08/2026,Wimbledon,Grass,5,Arden H.,Lindqvist D.,9,114,1.03,17.46
09/08/2026,Wimbledon,Grass,5,Abbott K.,Hale V.,6,84,1.28,4.06
09/08/2026,Wimbledon,Grass,5,Arden R.,Xenos U.,12,225,1.01,32.52
09/08/2026,Wimbledon,Grass,5,Cerny Q.,Xenos O.,36,222,1.04,15.19
09/08/2026,Wimbledon,Grass,5,Keller A.,Varga R.,102,210,1.33,3.63
09/08/2026,Wimbledon,Grass,5,Brook T.,Lindqvist D.,21,114,1.44,3.0
09/08/2026,Wimbledon,Grass,5,Gomez X.,Gomez H.,72,63,4.04,1.29
09/08/2026,Wimbledon,Grass,5,Cerny J.,Tanner W.,33,195,1.25,4.44
09/08/2026,Wimbledon,Grass,5,Gomez Q.,Weiss L.,66,216,1.17,5.76
09/08/2026,Wimbledon,Grass,5,Dorn R.,Ulrich Z.,42,201,1.26,4.34
10/08/2026,Wimbledon,Grass,5,Cerny Q.,Holm N.,36,87,1.23,4.71
10/08/2026,Wimbledon,Grass,5,Quist Z.,Mertens O.,165,129,2.63,1.55
10/08/2026,Wimbledon,Grass,5,Cerny J.,Duval N.,33,45,1.35,3.52
10/08/2026,Wimbledon,Grass,5,Mertens F.,Xenos U.,123,225,1.28,4.09
10/08/2026,Wimbledon,Grass,5,Arden H.,Tanner N.,9,189,1.09,9.48
10/08/2026,Wimbledon,Grass,5,Weiss L.,Castell K.,216,27,8.96,1.09
10/08/2026,Wimbledon,Grass,5,Varga R.,Tanner A.,210,186,1.97,1.93
10/08/2026,Wimbledon,Grass,5,Pires G.,Mertens W.,153,135,1.46,2.95
10/08/2026,Wimbledon,Grass,5,Lindqvist D.,Nadeau A.,114,138,1.91,1.99
10/08/2026,Wimbledon,Grass,5,Weiss F.,Mertens D.,213,120,3.91,1.3
10/08/2026,Wimbledon,Grass,5,Abbott E.,Hale E.,3,78,1.03,18.41
11/08/2026,Wimbledon,Grass,5,Pires G.,Falk U.,153,60,2.53,1.59
11/08/2026,Wimbledon,Grass,5,Ulrich Z.,Tanner V.,201,192,1.83,2.09
11/08/2026,Wimbledon,Grass,5,Dorn F.,Nadeau A.,39,138,1.34,3.59
11/08/2026,Wimbledon,Grass,5,Castell H.,Young W.,24,234,1.01,32.52
11/08/2026,Wimbledon,Grass,5,Rossi A.,Tanner A.,168,186,1.72,2.26
11/08/2026,Wimbledon,Grass,5,Brook T.,Cerny Q.,21,36,3.87,1.3
11/08/2026,Wimbledon,Grass,5,Eklund B.,Holm N.,48,87,1.39,3.28
11/08/2026,Wimbledon,Grass,5,Hale F.,Gomez U.,81,69,1.48,2.85
11/08/2026,Wimbledon,Grass,5,Tanner N.,Mertens R.,189,132,3.66,1.33
11/08/2026,Wimbledon,Grass,5,Mertens D.,Tanner W.,120,195,1.86,2.06
11/08/2026,Wimbledon,Grass,5,Ostrov G.,Mertens M.,150,126,2.75,1.51
11/08/2026,Wimbledon,Grass,5,Hale E.,Hale C.,78,75,2.52,1.59
11/08/2026,Wimbledon,Grass,5,Castell K.,Novak H.,27,144,1.62,2.46
11/08/2026,Wimbledon,Grass,5,Tanner Y.,Kovac M.,198,105,6.11,1.16
11/08/2026,Wimbledon,Grass,5,Rossi Q.,Varga D.,177,204,1.26,4.36
12/08/2026,Wimbledon,Grass,5,Cerny J.,Gomez U.,33,69,1.65,2.39
12/08/2026,Wimbledon,Grass,5,Xenos O.,Rossi P.,222,174,5.15,1.2
12/08/2026,Wimbledon,Grass,5,Gomez X.,Tanner Y.,72,198,1.52,2.73
12/08/2026,Wimbledon,Grass,5,Ionescu P.,Mertens W.,90,135,1.85,2.07
12/08/2026,Wimbledon,Grass,5,Tanner W.,Tanner N.,195,189,1.34,3.59
12/08/2026,Wimbledon,Grass,5,Quist Z.,Ostrov G.,165,150,1.66,2.37
12/08/2026,Wimbledon,Grass,5,Nadeau A.,Mertens D.,138,120,2.45,1.62
12/08/2026,Wimbledon,Grass,5,Cerny G.,Rossi Q.,30,177,1.56,2.61
12/08/2026,Wimbledon,Grass,5,Jansen O.,Xenos U.,96,225,1.01,32.52
12/08/2026,Wimbledon,Grass,5,Lindqvist D.,Gomez Q.,114,66,3.4,1.37
13/08/2026,Wimbledon,Grass,5,Quist Z.,Xenos I.,165,219,1.16,6.11
13/08/2026,Wimbledon,Grass,5,Mertens D.,Mertens R.,120,132,2.75,1.51
13/08/2026,Wimbledon,Grass,5,Varga D.,Brook T.,204,21,11.11,1.07
13/08/2026,Wimbledon,Grass,5,Arden H.,Tanner W.,9,195,1.21,4.96
13/08/2026,Wimbledon,Grass,5,Hale F.,Laurent W.,81,111,1.2,5.25
13/08/2026,Wimbledon,Grass,5,Mertens F.,Keller A.,123,102,3.24,1.4
13/08/2026,Wimbledon,Grass,5,Tanner V.,Ostrov G.,192,150,2.12,1.81
13/08/2026,Wimbledon,Grass,5,Duval N.,Young W.,45,234,1.13,6.99
13/08/2026,Wimbledon,Grass,5,Young X.,Stahl F.,237,183,3.39,1.37
14/08/2026,Wimbledon,Grass,5,Mertens M.,Ostrov G.,126,150,1.29,3.96
14/08/2026,Wimbledon,Grass,5,Castell H.,Young X.,24,237,1.01,32.52
14/08/2026,Wimbledon,Grass,5,Jovic F.,Pires V.,99,159,1.51,2.76
14/08/2026,Wimbledon,Grass,5,Gomez H.,Keller A.,63,102,1.2,5.18
14/08/2026,Wimbledon,Grass,5,Laurent Q.,Tanner A.,108,186,1.28,4.12
14/08/2026,Wimbledon,Grass,5,Engel Y.,Mertens D.,54,120,1.25,4.49
14/08/2026,Wimbledon,Grass,5,Tanner Y.,Cerny G.,198,30,3.04,1.44
14/08/2026,Wimbledon,Grass,5,Eklund B.,Pires P.,48,156,1.06,11.89
14/08/2026,Wimbledon,Grass,5,Dorn F.,Eklund M.,39,51,1.94,1.96
14/08/2026,Wimbledon,Grass,5,Gomez X.,Lindqvist D.,72,114,2.03,1.88
14/08/2026,Wimbledon,Grass,5,Mertens W.,Rossi A.,135,168,1.42,3.12
14/08/2026,Wimbledon,Grass,5,Weiss L.,Duval N.,216,45,7.38,1.12
14/08/2026,Wimbledon,Grass,5,Nadeau A.,Quist J.,138,162,2.31,1.69
14/08/2026,Wimbledon,Grass,5,Mertens F.,Xenos Z.,123,228,1.15,6.38
15/08/2026,Wimbledon,Grass,5,Hale E.,Nadeau L.,78,141,2.45,1.62
15/08/2026,Wimbledon,Grass,5,Hale F.,Mertens M.,81,126,1.41,3.16
15/08/2026,Wimbledon,Grass,5,Mertens R.,Gomez U.,132,69,2.42,1.64
15/08/2026,Wimbledon,Grass,5,Xenos U.,Barros X.,225,18,15.28,1.04
15/08/2026,Wimbledon,Grass,5,Mertens D.,Stahl C.,120,180,1.75,2.2
15/08/2026,Wimbledon,Grass,5,Duval N.,Jansen D.,45,93,1.41,3.17
15/08/2026,Wimbledon,Grass,5,Abbott E.,Stahl F.,3,183,1.08,9.74
